seq;timestamp_ms;red;ir;red_corrected;ir_corrected
4158;218327;40776;100473;46.9575534357;2.4406440361
4159;218340;40779;100443;48.5086560674;-26.9948331856
4160;218360;40778;100428;45.4456146091;-40.8678282414
4161;218380;40789;100457;54.3287487525;-10.8867819512
4162;218412;40791;100454;54.0748323373;-13.8945349624
4163;218432;40778;100474;40.8723770209;5.7140725835
4164;218448;40794;100461;57.3210804503;-7.6014843988
4165;218464;40799;100473;63.0921705673;2.89767302
4166;218494;40797;100458;58.1470713064;-10.1891055438
4167;218516;40794;100433;52.3169742615;-34.7258757857
4168;218536;40787;100475;42.4864815552;6.4894793518
4169;218542;40790;100440;45.3597241223;-28.9021343346
4170;218562;40786;100401;43.1570028893;-69.8150382832
4171;218578;40796;100443;52.8900286297;-27.6146269689
4172;218614;40789;100449;43.8338659525;-19.8296033781
4173;218627;40801;100438;54.8681989547;-31.0394894836
4174;218647;40792;100474;44.4734537775;4.2405992543
4175;218667;40795;100436;46.5822432687;-34.4269709743
4176;218687;40784;100447;34.9691437289;-24.2093626154
4177;218698;40789;100464;38.5027719721;-7.7589791787
4178;218718;40808;100488;53.9250892991;15.0403996121
4179;218749;40813;100506;59.6931655075;31.9856360705
4180;218765;40839;100506;83.4325225594;32.5341162741
4181;218788;40825;100526;68.9768889774;51.8354851509
4182;218797;40818;100529;62.1002190598;54.0501789892
4183;218817;40836;100551;81.037118581;74.4234375093
4184;218853;40830;100564;73.0649845457;87.7161419965
4185;218860;40844;100564;86.3531947684;87.4324215322
4186;218880;40869;100576;110.6746690892;99.3731537572
4187;218904;40850;100595;89.9633886241;118.8078197143
4188;218920;40853;100581;94.8379523411;104.0386567886
4189;218936;40847;100594;89.7733650874;115.9567290333
4190;218957;40856;100595;97.2355946343;115.6231513092
4191;218989;40863;100627;105.3836902615;148.5745861651
4192;219005;40874;100632;115.764064265;153.0383900265
4193;219025;40875;100643;115.9442621107;163.3746285351
4194;219052;40858;100662;98.0956800724;182.1645754755
4195;219068;40885;100675;123.7027101353;195.2962899165
4196;219079;40881;100692;119.3157011489;211.3400422874
4197;219099;40884;100691;122.4839921668;209.2105257934
4198;219135;40885;100688;128.795476001;204.5630561354
4199;219140;40869;100694;112.3530982936;209.6782418164
4200;219160;40892;100681;133.4071520074;197.197586173
4201;219179;40891;100714;129.1809988433;229.0016907016
4202;219210;40903;100753;141.904032697;265.0630425148
4203;219226;40852;100751;89.0072839329;262.8881858261
4204;219250;40906;100744;144.0856207426;254.5295302558
4205;219270;40902;100739;141.2338473544;248.0568509398
4206;219290;40913;100738;153.3308278068;245.595512922
4207;219315;40910;100740;149.3370287152;247.3750556724
4208;219332;40901;100743;139.9340943291;249.9065760094
4209;219348;40874;100749;113.5852030312;254.4587236442
4210;219364;40899;100722;137.8029492887;226.4302612675
4211;219380;40889;100723;127.6482362262;226.4007261243
4212;219397;40895;100707;133.3939977808;209.6290555801
4213;219417;40895;100712;132.925229765;214.1193189687
4214;219437;40899;100695;136.4398971615;196.7000057701
4215;219469;40895;100711;131.0184597355;210.7334886644
4216;219485;40906;100699;142.6655183762;197.124659258
4217;219501;40896;100718;133.5740491961;214.7376685327
4218;219517;40888;100719;124.7734510042;215.5137085509
4219;219540;40900;100688;137.4412365479;184.3949375047
4220;219558;40889;100691;125.6832709575;186.2963357506
4221;219578;40907;100693;142.4009506615;186.9393733152
4222;219598;40884;100670;118.2372297806;162.7021538963
4223;219626;40894;100665;128.4787002094;157.3127817625
4224;219642;40890;100675;123.2536598387;166.2339368501
4225;219658;40888;100650;121.9768785978;140.3587697741
4226;219696;40887;100659;119.3101089699;148.8421191258
4227;219707;40891;100632;122.6924301653;121.2814016629
4228;219727;40888;100609;119.2466528969;97.778629958
4229;219747;40881;100622;111.8388892668;110.2133633595
4230;219767;40884;100608;114.4189492068;95.7209143417
4231;219787;40882;100591;112.1197969981;78.3171441314
4232;219803;40880;100591;109.109741308;78.2956096912
4233;219819;40873;100578;101.4174298479;65.0552986092
4234;219838;40884;100588;111.5821559877;74.4978447137
4235;219858;40868;100574;94.8004682195;59.9747713099
4236;219886;40869;100564;95.5663516087;49.5723518508
4237;219906;40862;100569;88.7123306526;54.2825598403
4238;219922;40872;100562;98.3846825582;46.7124597974
4239;219938;40856;100552;82.1863891287;36.4598350276
4240;219969;40868;100549;92.9864987768;33.4215338056
4241;219992;40867;100548;90.7824170973;32.5579632739
4242;220001;40857;100546;80.3675496549;30.3585940459
4243;220021;40868;100547;90.9892993849;31.0642654271
4244;220041;40863;100550;85.6383724468;33.7557697804
4245;220061;40870;100531;92.2546322242;14.5431779409
4246;220081;40867;100529;88.911287088;12.5468243695
4247;220112;40878;100546;99.163204228;29.3497127866
4248;220135;40861;100485;82.2048491118;-31.4731057319
4249;220145;40866;100539;86.8120177956;22.394259168
4250;220165;40894;100534;114.245321752;17.2714747976
4251;220185;40868;100537;87.8115193043;20.134182325
4252;220205;40853;100544;72.4549459843;26.9624542906
4253;220221;40866;100533;85.1518929092;15.7667827922
4254;220253;40864;100515;82.8030577936;-1.5680114722
4255;220269;40865;100484;83.1505924774;-32.5525731812
4256;220285;40872;100518;89.41003498;1.0613645805
4257;220310;40873;100541;90.1673919196;23.8843099432
4258;220330;40866;100533;82.9654960414;15.7967591843
4259;220350;40865;100508;81.770704247;-9.16533583
4260;220358;40870;100516;86.4216284803;-1.1697612665
4261;220378;40869;100515;85.453465173;-2.3462118884
4262;220409;40863;100497;77.768427607;-19.279760792
4263;220425;40852;100492;66.2207018354;-24.1198916018
4264;220435;40857;100488;71.1103561229;-28.1683285967
4265;220455;40861;100461;75.3941541153;-55.3406506736
4266;220491;40863;100456;77.0881800246;-60.0314251314
4267;220511;40853;100444;66.354726708;-71.3503655657
4268;220527;40857;100448;70.0315068123;-67.0912897007
4269;220543;40864;100441;77.1060837923;-73.9372357745
4270;220559;40845;100431;57.860218195;-83.6119317736
4271;220582;40860;100437;72.8726532345;-77.1292328626
4272;220607;40854;100425;66.4697356528;-88.7362793374
4273;220627;40860;100441;71.9952400362;-72.4363494831
4274;220647;40853;100435;64.5575572503;-78.1081865689
4275;220674;40865;100427;76.0330270546;-85.3603740247
4276;220691;40842;100447;52.8835524223;-65.1487537435
4277;220707;40847;100439;58.1360387253;-72.5665680134
4278;220723;40852;100434;62.0983220584;-77.1865122139
4279;220746;40869;100434;79.0742130986;-76.9445892665
4280;220768;40866;100445;75.7989302897;-65.7023465647
4281;220788;40854;100440;63.4940431995;-70.4177635843
4282;220808;40869;100424;78.1157508494;-86.0548999085
4283;220828;40862;100442;70.4608280131;-67.3703827448
4284;220844;40856;100427;63.9422833294;-81.9803793874
4285;220860;40860;100439;67.2684488592;-69.8389825309
4294;221055;40850;100405;57.1462749899;-103.4679510152
4295;221075;40861;100408;67.8279659188;-100.1193252825
4296;221095;40864;100429;70.496376023;-78.8781600936
4286;220898;40858;100428;64.7407327159;-77.1572668959
4287;220918;40896;100420;101.5807640477;-86.6341997659
4288;220938;40850;100434;55.2996289024;-72.2805423631
4289;220942;40872;100423;76.9098994329;-82.8736532473
4290;220962;40856;100402;60.6021186107;-103.3637985771
4291;220981;40856;100420;60.2958766926;-84.9464931802
4292;220998;40855;100424;58.9961659841;-80.5512743104
4293;221032;40853;100392;56.7079538292;-111.9980315348
4294;221055;40850;100405;53.4617087339;-98.6560379845
4295;221075;40861;100408;64.161822494;-95.3314718169
4296;221095;40864;100429;66.8485633154;-74.1142458953
4297;221103;40850;100410;52.542385378;-92.6334374424
4298;221123;40856;100410;57.9435083461;-91.7633094647
4299;221140;40847;100410;49.3020691777;-91.279493369
4300;221172;40861;100394;63.0834679427;-107.0455744756
4301;221179;40860;100399;61.8519595719;-101.5061469649
4302;221199;40864;100377;65.7832450808;-122.6784629821
4303;221220;40856;100379;57.3531691197;-120.1350552479
4304;221240;40861;100384;61.864577503;-114.6455082524
4305;221260;40866;100372;66.3525448498;-126.0987912211
4306;221292;40855;100367;55.1781541594;-130.315663791
4307;221308;40821;100348;21.3717175633;-148.5375532118
4308;221324;40857;100364;56.9191696243;-131.8034571767
4309;221354;40873;100362;72.4922726973;-133.2107805125
4310;221374;40855;100368;54.1952001615;-126.639722083
4311;221394;40871;100371;69.8194944747;-123.0867965169
4312;221414;40862;100381;60.1198976247;-112.4261993663
4313;221430;40860;100368;57.9641010435;-124.8132743083
4314;221446;40867;100363;64.8079568445;-129.2611767324
4315;221462;40874;100374;71.4862321891;-117.8053272184
4316;221482;40872;100383;69.2620150729;-107.970353177
4317;221502;40880;100379;76.9969495168;-111.5034077671
4318;221522;40870;100386;66.7838192847;-104.0742161624
4319;221550;40880;100373;76.2911470563;-116.5014589495
4320;221570;40868;100383;63.8115923934;-105.9480526885
4321;221587;40878;100368;73.2428628039;-120.3100134598
4322;221607;40876;100375;71.0914851587;-112.7254966132
4323;221627;40877;100367;71.6873490952;-120.0937251971
4324;221658;40881;100383;75.2362742384;-103.5423047196
4325;221678;40887;100377;80.802764401;-108.9833996838
4326;221698;40864;100374;57.4862924886;-111.4121879753
4327;221716;40873;100375;66.1864765571;-109.7748341936
4328;221734;40873;100473;66.2458058713;-11.8509877632
4329;221750;40869;100373;62.6185958109;-111.4143505575
4330;221766;40873;100372;65.8719979103;-111.8019439802
4331;221789;40886;100381;77.8766270665;-102.2807709753
4332;221813;40887;100393;78.479668444;-89.9015674563
4333;221833;40878;100374;69.1757178518;-108.424359005
4334;221853;40886;100377;76.833510365;-104.9648255549
4335;221874;40898;100394;88.0592813849;-87.3980307942
4336;221890;40899;100399;88.7194098532;-82.0132517198
4337;221906;40889;100397;78.2902272754;-83.6075322676
4338;221922;40898;100414;86.9709786702;-66.1536653452
4339;221946;40890;100403;78.8283136184;-76.8730470417
4340;221966;40895;100409;83.4439029291;-70.5914739336
4341;221986;40887;100396;74.9549945133;-83.2130694244
4342;222006;40894;100395;81.4329722583;-83.8317063993
4343;222021;40919;100375;106.0574206746;-103.3183348906
4344;222052;40897;100386;83.1053335929;-91.5379911603
4345;222068;40916;100354;101.6332886717;-123.1204675404
4346;222084;40906;100378;91.1273952318;-98.6929494275
4347;222116;40903;100374;87.7879475434;-102.1925789165
4348;222136;40906;100392;90.4655250379;-83.7672326904
4349;222156;40900;100370;84.1753847025;-105.2339434468
4350;222179;40884;100381;67.6649110464;-93.6994536642
4351;222195;40995;100390;177.8051778698;-84.3742944907
4352;222211;40910;100342;92.3834057918;-131.7470296382
4353;222234;40901;100385;83.1405033323;-88.2376735072
4354;222243;40897;100406;78.7161270755;-66.8961948659
4355;222263;40907;100408;88.1454439629;-64.5602496677
4356;222283;40926;100403;106.4819830522;-69.2008809443
4357;222303;40925;100410;104.8262082326;-61.8782058134
4358;222320;40913;100384;91.5516710077;-87.5643648505
4359;222356;40938;100400;116.6603634099;-71.238670973
4360;222375;40922;100429;99.8403585933;-41.8603815904
4361;222388;41000;100412;176.9002007206;-58.6528072431
4362;222408;40929;100405;105.3656018033;-65.5173795221
4363;222425;40931;100419;106.8545650548;-51.3152784832
4364;222445;40942;100414;117.3839054583;-55.7848615717
4365;222465;40930;100410;104.9762169433;-59.2358014119
4366;222481;40927;100420;101.7471944747;-49.1640318588
4367;222513;40931;100413;105.3441201572;-56.1100778434
4368;222529;40929;100422;102.3633770291;-46.859991674
4369;222552;40931;100407;104.0594294026;-61.4488323914
4370;222562;40926;100416;98.8261533998;-52.1214319942
4371;222582;40929;100426;101.9100419476;-41.7595811604
4372;222604;40932;100412;104.1113662817;-55.4476124815
4373;222638;40935;100421;105.9062697862;-46.1936505679
4374;222658;40929;100417;98.9969599526;-49.9345029612
4375;222674;40935;100430;104.6619316068;-36.7782312891
4376;222688;40922;100439;91.5233493504;-27.7017842628
4377;222708;40940;100411;109.4569501706;-55.5172986044
4378;222734;40937;100419;105.6074524134;-47.4400700457
4379;222754;40935;100393;102.3889310913;-73.2180813268
4380;222770;40941;100392;108.1165554071;-73.8248319263
4381;222786;40947;100389;113.700118062;-76.3019381472
4382;222802;40934;100376;100.1545248076;-88.7134893197
4383;222828;40927;100352;92.9755741376;-112.1668028871
4384;222848;40960;100358;125.176373117;-105.6189065586
4385;222868;40923;100361;87.5653312294;-102.0886247235
4391;222988;40919;100323;84.1436428709;-139.2664846202
4392;223008;40918;100358;82.6859639383;-103.7657239714
4393;223028;40928;100358;92.1803567151;-103.2675347925
4386;222885;40926;100341;89.8495747815;-119.6361542493
4387;222905;40921;100340;84.4268657536;-120.0399611753
4388;222924;40916;100332;79.0312702708;-127.4067490666
4389;222940;40925;100325;87.5926527655;-133.7417030184
4390;222971;40924;100319;86.1612283477;-139.0499822005
4391;222988;40919;100323;80.7244582642;-134.391869982
4392;223008;40918;100358;79.2838752547;-98.9154824064
4393;223028;40928;100358;88.7952784749;-98.4415444353
4394;223044;40937;100355;97.2493353154;-101.0084186681
4395;223064;41016;100361;175.2092045588;-94.8348257872
4396;223095;40930;100335;88.3193006093;-119.8545172961
4397;223111;40942;100309;100.3286531469;-145.5038957535
4398;223127;40932;100360;90.538297084;-93.9261355336
4399;223144;40927;100375;85.2301697727;-78.4721496408
4400;223164;40938;100375;95.7972357247;-78.0299135495
4401;223193;40951;100360;107.9947413735;-92.7099627107
4402;223213;40946;100358;102.1424169702;-94.447415501
4403;223230;40945;100374;100.5124649976;-77.8505482165
4404;223246;40950;100370;104.9552219082;-81.2143822727
4405;223262;40942;100373;96.5953998579;-77.7899970186
4406;223290;40950;100368;103.8158123555;-82.4104510447
4407;223310;40951;100383;104.2424608127;-67.0038020688
4408;223330;40947;100372;99.6917304239;-77.5438028511
4409;223350;40949;100384;101.1335080832;-65.1457201429
4410;223372;40950;100388;102.2034871583;-61.2671804935
4411;223388;40956;100405;107.5347282008;-44.3720670422
4412;223404;40965;100407;115.7252862795;-42.2362396871
4413;223436;40975;100405;124.7584940441;-43.3692277723
4414;223461;40976;100387;125.4438607064;-61.0723053693
4415;223481;40978;100412;127.1003061614;-35.958444606
4416;223501;40976;100407;124.7699371341;-40.8204520695
4417;223506;40969;100398;117.1214085676;-49.5994090826
4418;223526;40957;100357;103.9846388628;-90.2522750731
4419;223542;40969;100383;115.5789098183;-64.1981197533
4420;223573;40973;100376;118.9556311662;-70.7995217994
4421;223594;40976;100370;121.3461116266;-76.3278925931
4422;223614;40970;100368;114.7941912732;-77.8532818734
4423;223628;40957;100386;101.2853090353;-59.5233527911
4424;223648;40965;100351;108.5885771762;-94.2204660916
4425;223668;40965;100343;107.8945747993;-101.8799034085
4426;223684;40972;100338;114.1770084312;-106.3484598655
4427;223715;40959;100346;100.7860963839;-97.5317600568
4428;223739;40967;100378;108.5746267221;-65.2272117984
4429;223747;40972;100343;113.0678072315;-99.7516919406
4430;223767;40944;100332;84.7470323658;-110.249005669
4431;223787;40962;100341;102.3383798713;-100.7940487176
4432;223807;40981;100348;120.8372891362;-93.3765824397
4433;223827;40978;100335;117.093753933;-105.8128577209
4434;223845;40980;100356;118.5460779952;-84.4396764002
4435;223864;40980;100359;117.2697823275;-81.0213469312
4436;223889;40971;100361;107.9733119844;-78.9157022128
4437;223909;41022;100345;158.1781176819;-94.2449075472
4438;223923;40999;100380;134.5018993508;-58.8132591756
4439;223943;40985;100370;119.8427681675;-68.5197355094
4440;223963;40986;100371;120.1786883312;-67.2459711316
4441;223981;40993;100387;126.239185993;-51.2333492554
4442;224015;40996;100403;128.5006982621;-34.7560753139
4443;224040;41043;100397;175.419579689;-40.6375135357
4444;224040;40999;100390;130.7636096798;-47.407929233
4445;224060;41001;100301;132.1275815332;-135.8382123265
4446;224080;40992;100412;122.3660186218;-24.827605445
4447;224100;40987;100419;116.6325275938;-17.8525739095
4448;224122;40998;100388;126.9325332751;-48.3934766889
4449;224157;40998;100406;125.7081756813;-30.106146752
4450;224173;40995;100402;122.5967045849;-34.456401495
4451;224196;41007;100404;133.6244229622;-32.0671246846
4452;224204;41002;100402;127.845029027;-33.9007892464
4453;224224;41000;100405;124.8867935777;-30.8345944494
4454;224245;41002;100396;126.6807452655;-39.6477496882
4455;224270;41000;100395;124.3564504422;-40.3533079993
4456;224290;40998;100376;121.9510132925;-58.9748415509
4457;224309;40988;100378;111.5975487499;-56.7826655498
4458;224325;40991;100379;114.0111125642;-55.4561791407
4459;224348;41003;100361;125.3181845789;-72.9341026194
4460;224368;40997;100361;118.6663790331;-72.4308798287
4461;224394;41010;100353;130.9440482514;-80.0395965834
4462;224414;40998;100346;118.3045076322;-86.724126633
